,code,name1,name2,type,name3
16800,020183,BSZZCMZSFQSA,博时中证传媒指数发起式A,指数型-股票,BOSHIZHONGZHENGCHUANMEIZHISHUFAQISHIA
16801,020184,BSZZCMZSFQSC,博时中证传媒指数发起式C,指数型-股票,BOSHIZHONGZHENGCHUANMEIZHISHUFAQISHIC
16802,020185,XYAKWJYLMBYNCYQHHFQFOF,兴业安康稳健养老目标一年持有期混合发起(FOF),FOF-稳健型,XINGYEANKANGWENJIANYANGLAOMUBIAOYINIANCHIYOUQIHUNHEFAQIFOF
16803,020186,SYGQHLHHFQSA,上银国企红利混合发起式A,混合型-偏股,SHANGYINGUOQIHONGLIHUNHEFAQISHIA
16804,020187,SYGQHLHHFQSC,上银国企红利混合发起式C,混合型-偏股,SHANGYINGUOQIHONGLIHUNHEFAQISHIC
16805,020188,JXYXJQYLMBWNCYQHHFQFOFY,建信优享进取养老目标五年持有期混合发起(FOF)Y,FOF-进取型,JIANXINYOUXIANGJINQUYANGLAOMUBIAOWUNIANCHIYOUQIHUNHEFAQIFOFY
16806,020189,JXTFYXWJYLMBYNCYZQFOFY,建信添福悠享稳健养老目标一年持有债券(FOF)Y,FOF-稳健型,JIANXINTIANFUYOUXIANGWENJIANYANGLAOMUBIAOYINIANCHIYOUZHAIQUANFOFY
16807,020192,NFHY6GYCYQZQE,南方晖元6个月持有期债券E,债券型-混合二级,NANFANGHUIYUAN6GEYUECHIYOUQIZHAIQUANE
16808,020193,THJRYXHHFQA,天弘金融优选混合发起A,混合型-偏股,TIANHONGJINRONGYOUXUANHUNHEFAQIA
16809,020194,THJRYXHHFQC,天弘金融优选混合发起C,混合型-偏股,TIANHONGJINRONGYOUXUANHUNHEFAQIC
16810,020195,HTFZZHLETFFQSLJA,汇添富中证红利ETF发起式联接A,指数型-股票,HUITIANFUZHONGZHENGHONGLIETFFAQISHILIANJIEA
16811,020196,HTFZZHLETFFQSLJC,汇添富中证红利ETF发起式联接C,指数型-股票,HUITIANFUZHONGZHENGHONGLIETFFAQISHILIANJIEC
16812,020197,GLAZNZZHHC,国联安智能制造混合C,混合型-偏股,GUOLIANANZHINENGZHIZAOHUNHEC
16813,020198,GLAHXYSHHC,国联安核心优势混合C,混合型-偏股,GUOLIANANHEXINYOUSHIHUNHEC
16814,020199,WJSYQLHPZHHC,万家双引擎灵活配置混合C,混合型-灵活,WANJIASHUANGYINQINGLINGHUOPEIZHIHUNHEC
16815,020200,GFLCNNHZQC,广发理财年年红债券C,债券型-长债,GUANGFALICAINIANNIANHONGZHAIQUANC
16816,020201,ZYZQXJGJHBE,中银证券现金管家货币E,货币型-普通货币,ZHONGYINZHENGQUANXIANJINGUANJIAHUOBIE
16817,020202,BLDAR30TCYZQA,贝莱德安睿30天持有债券A,债券型-长债,BEILAIDEANRUI30TIANCHIYOUZHAIQUANA
16818,020203,BLDAR30TCYZQC,贝莱德安睿30天持有债券C,债券型-长债,BEILAIDEANRUI30TIANCHIYOUZHAIQUANC
16819,020204,LBMZGJXLLZA,路博迈中国精选利率债A,债券型-长债,LUBOMAIZHONGGUOJINGXUANLILVZHAIA
16820,020205,CJHXHXZDZZQE,创金合信恒兴中短债债券E,债券型-中短债,CHUANGJINHEXINHENGXINGZHONGDUANZHAIZHAIQUANE
16821,020206,MSJYSHDLHHC,民生加银双核动力混合C,混合型-偏股,MINSHENGJIAYINSHUANGHEDONGLIHUNHEC
16822,020207,HAZZ03NZJZZSA,华安中债0-3年政金债指数A,指数型-固收,HUAANZHONGZHAI03NIANZHENGJINZHAIZHISHUA
16823,020208,HAZZ03NZJZZSC,华安中债0-3年政金债指数C,指数型-固收,HUAANZHONGZHAI03NIANZHENGJINZHAIZHISHUC
16824,020209,MYWL3GYCYQZQA,明亚稳利3个月持有期债券A,债券型-混合二级,MINGYAWENLI3GEYUECHIYOUQIZHAIQUANA
16825,020210,MYWL3GYCYQZQC,明亚稳利3个月持有期债券C,债券型-混合二级,MINGYAWENLI3GEYUECHIYOUQIZHAIQUANC
16826,020211,XHAQCZA,兴华安启纯债A,债券型-长债,XINGHUAANQICHUNZHAIA
16827,020212,XHAQCZC,兴华安启纯债C,债券型-长债,XINGHUAANQICHUNZHAIC
16828,020213,YHJXZQA,银华晶鑫债券A,债券型-长债,YINHUAJINGXINZHAIQUANA
16829,020214,YHJXZQC,银华晶鑫债券C,债券型-长债,YINHUAJINGXINZHAIQUANC
16830,020215,GLZZ15NGKHB,国联中债1-5年国开行B,指数型-固收,GUOLIANZHONGZHAI15NIANGUOKAIHANGB
16831,020216,BSFZJRZC,博时富泽金融债C,债券型-长债,BOSHIFUZEJINRONGZHAIC
16832,020217,JYDYCLHHC,金鹰多元策略混合C,混合型-灵活,JINYINGDUOYUANCELUEHUNHEC
16833,020218,WJJLZQFQSA,万家锦利债券发起式A,债券型-混合二级,WANJIAJINLIZHAIQUANFAQISHIA
16834,020219,WJJLZQFQSC,万家锦利债券发起式C,债券型-混合二级,WANJIAJINLIZHAIQUANFAQISHIC
16835,020220,GLAHS300ZSZQA,国联安沪深300指数增强A,指数型-股票,GUOLIANANHUSHEN300ZHISHUZENGQIANGA
16836,020221,GLAHS300ZSZQC,国联安沪深300指数增强C,指数型-股票,GUOLIANANHUSHEN300ZHISHUZENGQIANGC
16837,020222,CJHXLYCZZQA,创金合信利元纯债债券A,债券型-长债,CHUANGJINHEXINLIYUANCHUNZHAIZHAIQUANA
16838,020223,CJHXLYCZZQC,创金合信利元纯债债券C,债券型-长债,CHUANGJINHEXINLIYUANCHUNZHAIZHAIQUANC
16839,020224,CJHXJYLHXGHHA,创金合信均益量化选股混合A,混合型-偏股,CHUANGJINHEXINJUNYILIANGHUAXUANGUHUNHEA
16840,020225,CJHXJYLHXGHHC,创金合信均益量化选股混合C,混合型-偏股,CHUANGJINHEXINJUNYILIANGHUAXUANGUHUNHEC
16841,020226,GTZZQZJCDLETFFQLJA,国泰中证全指集成电路ETF发起联接A,指数型-股票,GUOTAIZHONGZHENGQUANZHIJICHENGDIANLUETFFAQILIANJIEA
16842,020227,GTZZQZJCDLETFFQLJC,国泰中证全指集成电路ETF发起联接C,指数型-股票,GUOTAIZHONGZHENGQUANZHIJICHENGDIANLUETFFAQILIANJIEC
16843,020228,GTJAZZ03NZCXJRZA,国泰君安中债0-3年政策性金融债A,指数型-固收,GUOTAIJUNANZHONGZHAI03NIANZHENGCEXINGJINRONGZHAIA
16844,020229,GTJAZZ03NZCXJRZC,国泰君安中债0-3年政策性金融债C,指数型-固收,GUOTAIJUNANZHONGZHAI03NIANZHENGCEXINGJINRONGZHAIC
16845,020230,HFJXYLMBRQ2036YNCYQHHXFOF,汇丰晋信养老目标日期2036一年持有期混合型(FOF),FOF-稳健型,HUIFENGJINXINYANGLAOMUBIAORIQI2036YINIANCHIYOUQIHUNHEXINGFOF
16846,020232,JSHRJXGPC,嘉实互融精选股票C,股票型,JIASHIHURONGJINGXUANGUPIAOC
16847,020234,HFTRX30TCYQZQA,海富通瑞鑫30天持有期债券A,债券型-长债,HAIFUTONGRUIXIN30TIANCHIYOUQIZHAIQUANA
16848,020235,HFTRX30TCYQZQC,海富通瑞鑫30天持有期债券C,债券型-长债,HAIFUTONGRUIXIN30TIANCHIYOUQIZHAIQUANC
16849,020236,SLDZGDLGPA,施罗德中国动力股票A,股票型,SHILUODEZHONGGUODONGLIGUPIAOA
16850,020237,SLDZGDLGPC,施罗德中国动力股票C,股票型,SHILUODEZHONGGUODONGLIGUPIAOC
16851,020238,BSJYLLZZQA,博时锦源利率债债券A,债券型-长债,BOSHIJINYUANLILVZHAIZHAIQUANA
16852,020239,BSJYLLZZQC,博时锦源利率债债券C,债券型-长债,BOSHIJINYUANLILVZHAIZHAIQUANC
16853,020240,DWZXBHBD,东吴增鑫宝货币D,货币型-普通货币,DONGWUZENGXINBAOHUOBID
16854,020241,GTRYHYZQA,国投瑞银和宜债券A,债券型-混合二级,GUOTOURUIYINHEYIZHAIQUANA
16855,020244,DMYZXJCZE,大摩优质信价纯债E,债券型-长债,DAMOYOUZHIXINJIACHUNZHAIE
16856,020245,DCHXCZZQC,大成惠祥纯债债券C,债券型-长债,DACHENGHUIXIANGCHUNZHAIZHAIQUANC
16857,020246,MSJYBNLCC,民生加银半年理财C,债券型-长债,MINSHENGJIAYINBANNIANLICAIC
16858,020247,GTRYHYZQC,国投瑞银和宜债券C,债券型-混合二级,GUOTOURUIYINHEYIZHAIQUANC
16859,020248,HSZZ710NZJZZS,惠升中债7-10年政金债指数,指数型-固收,HUISHENGZHONGZHAI710NIANZHENGJINZHAIZHISHU
16860,020249,GYPHYLSNCYHHFQFOFY,工银平衡养老三年持有混合发起(FOF)Y,FOF-均衡型,GONGYINPINGHENGYANGLAOSANNIANCHIYOUHUNHEFAQIFOFY
16861,020250,ZYZZYQHL50ZSC,中银中证央企红利50指数C,指数型-股票,ZHONGYINZHONGZHENGYANGQIHONGLI50ZHISHUC
16862,020251,ZYZZYQHL50ZSA,中银中证央企红利50指数A,指数型-股票,ZHONGYINZHONGZHENGYANGQIHONGLI50ZHISHUA
16863,020252,YHZZ03NZJZZSA,银河中债0-3年政金债指数A,指数型-固收,YINHEZHONGZHAI03NIANZHENGJINZHAIZHISHUA
16864,020253,YHZZ03NZJZZSC,银河中债0-3年政金债指数C,指数型-固收,YINHEZHONGZHAI03NIANZHENGJINZHAIZHISHUC
16865,020254,PHSSCXHHLOFC,鹏华盛世创新混合(LOF)C,混合型-偏股,PENGHUASHENGSHICHUANGXINHUNHELOFC
16866,020255,ZOZZJQRZSFQA,中欧中证机器人指数发起A,指数型-股票,ZHONGOUZHONGZHENGJIQIRENZHISHUFAQIA
16867,020256,ZOZZJQRZSFQC,中欧中证机器人指数发起C,指数型-股票,ZHONGOUZHONGZHENGJIQIRENZHISHUFAQIC
16868,020257,JHPWCZD,嘉合磐稳纯债D,债券型-长债,JIAHEPANWENCHUNZHAID
16869,020258,PHYXJZGPC,鹏华优选价值股票C,股票型,PENGHUAYOUXUANJIAZHIGUPIAOC
16870,020259,JSWH90TCYQZQA,嘉实稳恒90天持有期债券A,债券型-长债,JIASHIWENHENG90TIANCHIYOUQIZHAIQUANA
16871,020260,JSWH90TCYQZQC,嘉实稳恒90天持有期债券C,债券型-长债,JIASHIWENHENG90TIANCHIYOUQIZHAIQUANC
16872,020261,XYYHZQC,兴业裕华债券C,债券型-长债,XINGYEYUHUAZHAIQUANC
16873,020262,PAXH90TCYZQA,平安鑫惠90天持有债券A,债券型-混合一级,PINGANXINHUI90TIANCHIYOUZHAIQUANA
16874,020263,PAXH90TCYZQC,平安鑫惠90天持有债券C,债券型-混合一级,PINGANXINHUI90TIANCHIYOUZHAIQUANC
16875,020265,CCCYYXHHA,长城产业优选混合A,混合型-偏股,CHANGCHENGCHANYEYOUXUANHUNHEA
16876,020266,CCCYYXHHC,长城产业优选混合C,混合型-偏股,CHANGCHENGCHANYEYOUXUANHUNHEC
16877,020267,HLRZCZHHA,宏利睿智成长混合A,混合型-偏股,HONGLIRUIZHICHENGZHANGHUNHEA
16878,020268,HLRZCZHHC,宏利睿智成长混合C,混合型-偏股,HONGLIRUIZHICHENGZHANGHUNHEC
16879,020269,HLJZQD6GYCYHHA,宏利价值驱动6个月持有混合A,混合型-偏股,HONGLIJIAZHIQUDONG6GEYUECHIYOUHUNHEA
16880,020270,HLJZQD6GYCYHHC,宏利价值驱动6个月持有混合C,混合型-偏股,HONGLIJIAZHIQUDONG6GEYUECHIYOUHUNHEC
16881,020271,WJCYBZHETFFQSLJA,万家创业板综合ETF发起式联接A,指数型-股票,WANJIACHUANGYEBANZONGHEETFFAQISHILIANJIEA
16882,020272,WJCYBZHETFFQSLJC,万家创业板综合ETF发起式联接C,指数型-股票,WANJIACHUANGYEBANZONGHEETFFAQISHILIANJIEC
16883,020273,FGZZXFHGCYZTETFFQSLJA,富国中证细分化工产业主题ETF发起式联接A,指数型-股票,FUGUOZHONGZHENGXIFENHUAGONGCHANYEZHUTIETFFAQISHILIANJIEA
16884,020274,FGZZXFHGCYZTETFFQSLJC,富国中证细分化工产业主题ETF发起式联接C,指数型-股票,FUGUOZHONGZHENGXIFENHUAGONGCHANYEZHUTIETFFAQISHILIANJIEC
16885,020275,PYASYXPHYLMBSNHHFOFY,浦银安盛颐璇平衡养老目标三年混合(FOF)Y,FOF-均衡型,PUYINANSHENGYIXUANPINGHENGYANGLAOMUBIAOSANNIANHUNHEFOFY
16886,020276,YHXCLGPFQSA,银河新材料股票发起式A,股票型,YINHEXINCAILIAOGUPIAOFAQISHIA
16887,020277,YHXCLGPFQSC,银河新材料股票发起式C,股票型,YINHEXINCAILIAOGUPIAOFAQISHIC
16888,020278,GTGZXXJSCXZTETFFQLJA,国泰国证信息技术创新主题ETF发起联接A,指数型-股票,GUOTAIGUOZHENGXINXIJISHUCHUANGXINZHUTIETFFAQILIANJIEA
16889,020279,GTGZXXJSCXZTETFFQLJC,国泰国证信息技术创新主题ETF发起联接C,指数型-股票,GUOTAIGUOZHENGXINXIJISHUCHUANGXINZHUTIETFFAQILIANJIEC
16890,020280,ZJFZCZZQC,中加丰泽纯债债券C,债券型-长债,ZHONGJIAFENGZECHUNZHAIZHAIQUANC
16891,020281,NFXLDKZQE,南方宣利定开债券E,债券型-长债,NANFANGXUANLIDINGKAIZHAIQUANE
16892,020282,YMYSAXHHC,益民优势安享混合C,混合型-灵活,YIMINYOUSHIANXIANGHUNHEC
16893,020283,DCHFZQC,大成惠福债券C,债券型-长债,DACHENGHUIFUZHAIQUANC
16894,020284,DFHHXZQA,东方红汇享债券A,债券型-混合二级,DONGFANGHONGHUIXIANGZHAIQUANA
16895,020285,DFHHXZQC,东方红汇享债券C,债券型-混合二级,DONGFANGHONGHUIXIANGZHAIQUANC
16896,020286,ZZXYZGDJXYZZSC,中证兴业中高等级信用债指数C,指数型-固收,ZHONGZHENGXINGYEZHONGGAODENGJIXINYONGZHAIZHISHUC
16897,020287,YYHLHXHHFQA,永赢红利慧选混合发起A,混合型-偏股,YONGYINGHONGLIHUIXUANHUNHEFAQIA
16898,020288,YYHLHXHHFQC,永赢红利慧选混合发起C,混合型-偏股,YONGYINGHONGLIHUIXUANHUNHEFAQIC
16899,020289,GTZZJQRETFFQLJA,国泰中证机器人ETF发起联接A,指数型-股票,GUOTAIZHONGZHENGJIQIRENETFFAQILIANJIEA
16900,020290,GTZZJQRETFFQLJC,国泰中证机器人ETF发起联接C,指数型-股票,GUOTAIZHONGZHENGJIQIRENETFFAQILIANJIEC
16901,020291,HXSZKCB100ETFLJA,华夏上证科创板100ETF联接A,指数型-股票,HUAXIASHANGZHENGKECHUANGBAN100ETFLIANJIEA
16902,020292,HXSZKCB100ETFLJC,华夏上证科创板100ETF联接C,指数型-股票,HUAXIASHANGZHENGKECHUANGBAN100ETFLIANJIEC
16903,020293,YFDSZKCB100ETFLJFQSA,易方达上证科创板100ETF联接发起式A,指数型-股票,YIFANGDASHANGZHENGKECHUANGBAN100ETFLIANJIEFAQISHIA
16904,020294,YFDSZKCB100ETFLJFQSC,易方达上证科创板100ETF联接发起式C,指数型-股票,YIFANGDASHANGZHENGKECHUANGBAN100ETFLIANJIEFAQISHIC
16905,020295,YFDZZ03NZJZZSA,易方达中债0-3年政金债指数A,指数型-固收,YIFANGDAZHONGZHAI03NIANZHENGJINZHAIZHISHUA
16906,020296,YFDZZ03NZJZZSC,易方达中债0-3年政金债指数C,指数型-固收,YIFANGDAZHONGZHAI03NIANZHENGJINZHAIZHISHUC
16907,020297,MSJYRY3GYDKZQ,民生加银瑞怡3个月定开债券,债券型-长债,MINSHENGJIAYINRUIYI3GEYUEDINGKAIZHAIQUAN
16908,020298,CSSYZQA,长盛盛悦债券A,债券型-长债,CHANGSHENGSHENGYUEZHAIQUANA
16909,020299,CSSYZQC,长盛盛悦债券C,债券型-长债,CHANGSHENGSHENGYUEZHAIQUANC
16910,020300,NFLYZDQLLZZQE,南方乐元中短期利率债债券E,债券型-中短债,NANFANGLEYUANZHONGDUANQILILVZHAIZHAIQUANE
16911,020301,PAHJCZA,平安惠嘉纯债A,债券型-长债,PINGANHUIJIACHUNZHAIA
16912,020302,PAHJCZC,平安惠嘉纯债C,债券型-长债,PINGANHUIJIACHUNZHAIC
16913,020303,XAXLZXHHA,信澳星亮智选混合A,混合型-偏股,XINAOXINGLIANGZHIXUANHUNHEA
16914,020304,XAXLZXHHC,信澳星亮智选混合C,混合型-偏股,XINAOXINGLIANGZHIXUANHUNHEC
16915,020305,XAXYZXHHA,信澳星煜智选混合A,混合型-偏股,XINAOXINGYUZHIXUANHUNHEA
16916,020306,XAXYZXHHC,信澳星煜智选混合C,混合型-偏股,XINAOXINGYUZHIXUANHUNHEC
16917,020307,GTRYHJ180TCYQZQA,国投瑞银和景180天持有期债券A,债券型-混合二级,GUOTOURUIYINHEJING180TIANCHIYOUQIZHAIQUANA
16918,020308,GTRYHJ180TCYQZQC,国投瑞银和景180天持有期债券C,债券型-混合二级,GUOTOURUIYINHEJING180TIANCHIYOUQIZHAIQUANC
16919,020309,HFTZZ02NZJZA,海富通中债0-2年政金债A,指数型-固收,HAIFUTONGZHONGZHAI02NIANZHENGJINZHAIA
16920,020310,HFTZZ02NZJZC,海富通中债0-2年政金债C,指数型-固收,HAIFUTONGZHONGZHAI02NIANZHENGJINZHAIC
16921,020311,HBJJPZSGYCYHHFOFA,华宝积极配置三个月持有混合(FOF)A,FOF-进取型,HUABAOJIJIPEIZHISANGEYUECHIYOUHUNHEFOFA
16922,020312,HBJJPZSGYCYHHFOFC,华宝积极配置三个月持有混合(FOF)C,FOF-进取型,HUABAOJIJIPEIZHISANGEYUECHIYOUHUNHEFOFC
16923,020315,JSQYKJHGSGPC,嘉实前沿科技沪港深股票C,股票型,JIASHIQIANYANKEJIHUGANGSHENGUPIAOC
16924,020316,GYYL2055WNCYHHFQFOFY,工银养老2055五年持有混合发起(FOF)Y,FOF-进取型,GONGYINYANGLAO2055WUNIANCHIYOUHUNHEFAQIFOFY
16925,020317,PHFDZQC,鹏华丰达债券C,债券型-长债,PENGHUAFENGDAZHAIQUANC
16926,020318,PHFNZQC,鹏华丰宁债券C,债券型-长债,PENGHUAFENGNINGZHAIQUANC
16927,020319,PYCHZQD,鹏扬淳合债券D,债券型-长债,PENGYANGCHUNHEZHAIQUAND
16928,020320,HTBRSZKCB100ETFFQSLJA,华泰柏瑞上证科创板100ETF发起式联接A,指数型-股票,HUATAIBAIRUISHANGZHENGKECHUANGBAN100ETFFAQISHILIANJIEA
16929,020321,HTBRSZKCB100ETFFQSLJC,华泰柏瑞上证科创板100ETF发起式联接C,指数型-股票,HUATAIBAIRUISHANGZHENGKECHUANGBAN100ETFFAQISHILIANJIEC
16930,020322,PAHZCZC,平安惠智纯债C,债券型-长债,PINGANHUIZHICHUNZHAIC
16931,020323,BSZZJJGCZSFQSA,博时中证基建工程指数发起式A,指数型-股票,BOSHIZHONGZHENGJIJIANGONGCHENGZHISHUFAQISHIA
16932,020324,BSZZJJGCZSFQSC,博时中证基建工程指数发起式C,指数型-股票,BOSHIZHONGZHENGJIJIANGONGCHENGZHISHUFAQISHIC
16933,020325,NFJY6GYCYZQE,南方佳元6个月持有债券E,债券型-混合二级,NANFANGJIAYUAN6GEYUECHIYOUZHAIQUANE
16934,020326,NFAYHHE,南方安裕混合E,混合型-偏债,NANFANGANYUHUNHEE
16935,020327,HTBXZYLLZ6GYCYZQA,华泰保兴尊益利率债6个月持有债券A,债券型-长债,HUATAIBAOXINGZUNYILILVZHAI6GEYUECHIYOUZHAIQUANA
16936,020328,HTBXZYLLZ6GYCYZQC,华泰保兴尊益利率债6个月持有债券C,债券型-长债,HUATAIBAOXINGZUNYILILVZHAI6GEYUECHIYOUZHAIQUANC
16937,020329,DCJXZQA,大成聚鑫债券A,债券型-长债,DACHENGJUXINZHAIQUANA
16938,020330,DCJXZQC,大成聚鑫债券C,债券型-长债,DACHENGJUXINZHAIQUANC
16939,020331,HTHTYYJXGPFQSA,红塔红土医药精选股票发起式A,股票型,HONGTAHONGTUYIYAOJINGXUANGUPIAOFAQISHIA
16940,020332,HTHTYYJXGPFQSC,红塔红土医药精选股票发起式C,股票型,HONGTAHONGTUYIYAOJINGXUANGUPIAOFAQISHIC
16941,020333,HXJAYXSGYCYHHFOFA,华夏聚安优选三个月持有混合(FOF)A,FOF-稳健型,HUAXIAJUANYOUXUANSANGEYUECHIYOUHUNHEFOFA
16942,020334,HXJAYXSGYCYHHFOFC,华夏聚安优选三个月持有混合(FOF)C,FOF-稳健型,HUAXIAJUANYOUXUANSANGEYUECHIYOUHUNHEFOFC
16943,020335,HXZZDSJCYETFFQSLJA,华夏中证大数据产业ETF发起式联接A,指数型-股票,HUAXIAZHONGZHENGDASHUJUCHANYEETFFAQISHILIANJIEA
16944,020336,HXZZDSJCYETFFQSLJC,华夏中证大数据产业ETF发起式联接C,指数型-股票,HUAXIAZHONGZHENGDASHUJUCHANYEETFFAQISHILIANJIEC
16945,020337,FD90TZQA,富达90天债券A,债券型-长债,FUDA90TIANZHAIQUANA
16946,020338,FD90TZQC,富达90天债券C,债券型-长债,FUDA90TIANZHAIQUANC
16947,020339,YHHGHLLHPZHHFQSC,银华混改红利灵活配置混合发起式C,混合型-灵活,YINHUAHUNGAIHONGLILINGHUOPEIZHIHUNHEFAQISHIC
16948,020340,HTBRXTWJYLMBPZYNFOFY,华泰柏瑞祥泰稳健养老目标偏债一年(FOF)Y,FOF-稳健型,HUATAIBAIRUIXIANGTAIWENJIANYANGLAOMUBIAOPIANZHAIYINIANFOFY
16949,020341,GYHJETFLJE,工银黄金ETF联接E,指数型-其他,GONGYINHUANGJINETFLIANJIEE
16950,020342,JYZZ13NNFZZSD,交银中债1-3年农发债指数D,指数型-固收,JIAOYINZHONGZHAI13NIANNONGFAZHAIZHISHUD
16951,020343,GLJJHDQKFZQE,国联季季红定期开放债券E,债券型-混合一级,GUOLIANJIJIHONGDINGQIKAIFANGZHAIQUANE
16952,020344,JYYYCZZQD,交银裕盈纯债债券D,债券型-长债,JIAOYINYUYINGCHUNZHAIZHAIQUAND
16953,020345,DCHYDKCZZQC,大成惠裕定开纯债债券C,债券型-长债,DACHENGHUIYUDINGKAICHUNZHAIZHAIQUANC
16954,020346,YFDRYZXHHFOFLOFC,易方达如意招享混合(FOF-LOF)C,FOF-稳健型,YIFANGDARUYIZHAOXIANGHUNHEFOFLOFC
16955,020349,FGAH60TCYQZQFQSE,富国安恒60天持有期债券发起式E,债券型-中短债,FUGUOANHENG60TIANCHIYOUQIZHAIQUANFAQISHIE
16956,020351,NYJRLLZZQ,农银金瑞利率债债券,债券型-长债,NONGYINJINRUILILVZHAIZHAIQUAN
16957,020352,GFHS300ZSZQC,国富沪深300指数增强C,指数型-股票,GUOFUHUSHEN300ZHISHUZENGQIANGC
16958,020353,FGLHDCCLSGYCYQHHE,富国量化对冲策略三个月持有期混合E,混合型-绝对收益,FUGUOLIANGHUADUICHONGCELUESANGEYUECHIYOUQIHUNHEE
16959,020354,NYRYYNCYHHA,农银瑞益一年持有混合A,混合型-偏债,NONGYINRUIYIYINIANCHIYOUHUNHEA
16960,020355,NYRYYNCYHHC,农银瑞益一年持有混合C,混合型-偏债,NONGYINRUIYIYINIANCHIYOUHUNHEC
16961,020356,HXZZBDTCLSBZTETFFQSLJA,华夏中证半导体材料设备主题ETF发起式联接A,指数型-股票,HUAXIAZHONGZHENGBANDAOTICAILIAOSHEBEIZHUTIETFFAQISHILIANJIEA
16962,020357,HXZZBDTCLSBZTETFFQSLJC,华夏中证半导体材料设备主题ETF发起式联接C,指数型-股票,HUAXIAZHONGZHENGBANDAOTICAILIAOSHEBEIZHUTIETFFAQISHILIANJIEC
16963,020358,DFHHXZX6GYCYHHA,东方红慧鑫甄选6个月持有混合A,混合型-偏债,DONGFANGHONGHUIXINZHENXUAN6GEYUECHIYOUHUNHEA
16964,020359,DFHHXZX6GYCYHHC,东方红慧鑫甄选6个月持有混合C,混合型-偏债,DONGFANGHONGHUIXINZHENXUAN6GEYUECHIYOUHUNHEC
16965,020360,ZHHGHLHHC,中海混改红利混合C,混合型-灵活,ZHONGHAIHUNGAIHONGLIHUNHEC
16966,020361,ZHLCHHC,中海蓝筹混合C,混合型-灵活,ZHONGHAILANCHOUHUNHEC
16967,020362,ZHHGSJZYXHHC,中海沪港深价值优选混合C,混合型-灵活,ZHONGHAIHUGANGSHENJIAZHIYOUXUANHUNHEC
16968,020363,JYFSSYZQD,交银丰晟收益债券D,债券型-长债,JIAOYINFENGSHENGSHOUYIZHAIQUAND
16969,020364,BSZYCZHHA,博时卓越成长混合A,混合型-偏股,BOSHIZHUOYUECHENGZHANGHUNHEA
16970,020365,BSZYCZHHC,博时卓越成长混合C,混合型-偏股,BOSHIZHUOYUECHENGZHANGHUNHEC
16971,020366,GDBDXJHHHE,光大保德信锦弘混合E,混合型-偏债,GUANGDABAODEXINJINHONGHUNHEE
16972,020367,JSFZ6GYGDCYZQFQE,嘉实方舟6个月滚动持有债券发起E,债券型-混合二级,JIASHIFANGZHOU6GEYUEGUNDONGCHIYOUZHAIQUANFAQIE
16973,020368,PH05NLLFQSZQC,鹏华0-5年利率发起式债券C,债券型-长债,PENGHUA05NIANLILVFAQISHIZHAIQUANC
16974,020369,DCJTCZZQD,大成景泰纯债债券D,债券型-长债,DACHENGJINGTAICHUNZHAIZHAIQUAND
16975,020372,ZOZZ03NZJZZSA,中欧中债0-3年政金债指数A,指数型-固收,ZHONGOUZHONGZHAI03NIANZHENGJINZHAIZHISHUA
16976,020373,ZOZZ03NZJZZSC,中欧中债0-3年政金债指数C,指数型-固收,ZHONGOUZHONGZHAI03NIANZHENGJINZHAIZHISHUC
16977,020374,THHZDZD,天弘弘择短债D,债券型-中短债,TIANHONGHONGZEDUANZHAID
16978,020375,HTBRYTJJYLMBWNFOF,华泰柏瑞永泰积极养老目标五年(FOF),FOF-进取型,HUATAIBAIRUIYONGTAIJIJIYANGLAOMUBIAOWUNIANFOF
16979,020376,GFJFCZC,广发景丰纯债C,债券型-长债,GUANGFAJINGFENGCHUNZHAIC
16980,020377,GFJFCZD,广发景丰纯债D,债券型-长债,GUANGFAJINGFENGCHUNZHAID
16981,020378,DCJYZDZD,大成景优中短债D,债券型-中短债,DACHENGJINGYOUZHONGDUANZHAID
16982,020379,DCPBNFHZ13NZSD,大成彭博农发行债1-3年指数D,指数型-固收,DACHENGPENGBONONGFAHANGZHAI13NIANZHISHUD
16983,020380,HFJZZZHHC,华富价值增长混合C,混合型-灵活,HUAFUJIAZHIZENGZHANGHUNHEC
16984,020381,RBMXLLZZQA,人保民享利率债债券A,债券型-长债,RENBAOMINXIANGLILVZHAIZHAIQUANA
16985,020382,RBMXLLZZQC,人保民享利率债债券C,债券型-长债,RENBAOMINXIANGLILVZHAIZHAIQUANC
16986,020383,HFCZQSHHC,华富成长趋势混合C,混合型-偏股,HUAFUCHENGZHANGQUSHIHUNHEC
16987,020384,JXZXCXCZHHFQSC,金信转型创新成长混合发起式C,混合型-灵活,JINXINZHUANXINGCHUANGXINCHENGZHANGHUNHEFAQISHIC
16988,020385,XAHR9GYCYQHHA,信澳恒瑞9个月持有期混合A,混合型-偏债,XINAOHENGRUI9GEYUECHIYOUQIHUNHEA
16989,020386,XAHR9GYCYQHHC,信澳恒瑞9个月持有期混合C,混合型-偏债,XINAOHENGRUI9GEYUECHIYOUQIHUNHEC
16990,020387,XYWF120TCYQZQA,兴业稳福120天持有期债券A,债券型-长债,XINGYEWENFU120TIANCHIYOUQIZHAIQUANA
16991,020388,XYWF120TCYQZQC,兴业稳福120天持有期债券C,债券型-长债,XINGYEWENFU120TIANCHIYOUQIZHAIQUANC
